match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS03_Fenerbahce_Slavia Praha,UCL,2026,3.0,2026-10-20,Fenerbahce,Slavia Praha,,,incomplete,1.8985165468688554,0.9071081968517064,0.5841222794660479,0.2226453330697141,0.193232387464238,1-0,0.11720950426975099,0.5792562367853874,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Liverpool_Villarreal,UCL,2026,3.0,2026-10-20,Liverpool,Villarreal,,,incomplete,2.0454837013487683,0.6582917475714584,0.6889760734291105,0.19541211739863765,0.11561180917225189,1-0,0.14024359459382027,0.6472594020320025,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Man City_AEK Athens,UCL,2026,3.0,2026-10-20,Man City,AEK Athens,,,incomplete,1.6532215284114848,1.1817516538619777,0.4851778552536914,0.23729521496025904,0.2775269297860496,1-1,0.1053209180996815,0.6174024797976455,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Napoli_Bodo/Glimt,UCL,2026,3.0,2026-10-20,Napoli,Bodo/Glimt,,,incomplete,1.4456808357025839,1.377079542680495,0.3888229794473709,0.2466606034447527,0.36451641710787636,1-1,0.11126700286138298,0.6401271208022044,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Paris SG_Barcelona,UCL,2026,3.0,2026-10-20,Paris SG,Barcelona,,,incomplete,2.255022983428746,1.4293917789594832,0.5587697592202147,0.19800636380618197,0.2432238769736034,2-1,0.08774252196315652,0.8325672203920356,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Porto_PSV,UCL,2026,3.0,2026-10-20,Porto,PSV,,,incomplete,1.770145654107886,1.3675818079042028,0.4595539925205422,0.22660299753943144,0.31384300994002634,1-1,0.09894460849311365,0.6188470189404486,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Roma_Slovan Bratislava,UCL,2026,3.0,2026-10-20,Roma,Slovan Bratislava,,,incomplete,1.899622296782135,1.1115182878428622,0.5409470844716413,0.22081913507403567,0.23823378045432306,1-0,0.09833953172178772,0.5733436954651728,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Sabah_Dortmund,UCL,2026,3.0,2026-10-20,Sabah,Dortmund,,,incomplete,1.664916387674339,1.4245978389166263,0.4254136698727445,0.23109624332162973,0.3434900868056258,1-1,0.10137957918689558,0.6366932406125139,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Stuttgart_Ath Madrid,UCL,2026,3.0,2026-10-20,Stuttgart,Ath Madrid,,,incomplete,1.5640563360575601,1.5723578475546152,0.3770965817523747,0.23087650201212828,0.392026916235497,1-1,0.10144648014409224,0.6813633555722673,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS03_Aston Villa_Viking,UCL,2026,3.0,2026-10-21,Aston Villa,Viking,,,incomplete,1.75410366836011,1.0937012104256234,0.5223042495630629,0.23113927669752712,0.24655647373941003,1-0,0.10767685776008343,0.5875797193754284,2026-09-04 20:02:36.275835,Home Win,,
